user_reputation,taker_mpxr_delta,range_weight,intermediate_quality,post_quality
114,9.726234140227778,10,10.698857554250557,0.9726234140227792
383,7.492368524354763,30,9.740079081661193,2.24771055730643
207,-0.4422147687442646,20,-0.5306577224931175,-0.08844295374885291
349,5.465569170246027,30,7.105239921319836,1.6396707510738082
63,-5.823026904654927,9,-6.34709932607387,-0.5240724214189436
340,-5.890814335604251,30,-7.658058636285526,-1.7672443006812752
125,-4.2816691427075,15,-4.923919514113624,-0.6422503714061243
279,8.294715221731629,20,9.953658266077953,1.6589430443463247
154,-1.8096848266728358,15,-2.081137550673761,-0.271452724000925
142,-2.210762599729943,15,-2.5423769896894344,-0.33161438995949144
290,-8.352879048511179,20,-10.023454858213414,-1.6705758097022354
258,-0.1892370988727663,20,-0.22708451864731954,-0.03784741977455325
241,8.371360556684731,20,10.045632668021677,1.6742721113369452
356,-8.21089154892537,30,-10.674159013602981,-2.463267464677612
248,-5.929729795966963,20,-7.115675755160355,-1.1859459591933925
185,2.531225473759795,15,2.910909294823764,0.3796838210639688
348,-5.138348878545114,30,-6.679853542108648,-1.5415046635635345
10,-5.752767370590157,5,-6.040405739119666,-0.2876383685295085
281,-0.6281724354483291,20,-0.753806922537995,-0.12563448708966585
124,-4.913191714543328,15,-5.6501704717248264,-0.7369787571814985
208,-4.133291169400373,20,-4.959949403280447,-0.8266582338800745
266,-2.803457687741737,20,-3.3641492252900846,-0.5606915375483474
384,3.2249543205650273,30,4.192440616734536,0.9674862961695085
175,-1.7554767609508222,15,-2.0187982750934452,-0.26332151414262306
398,-6.541805980371034,30,-8.504347774482344,-1.96254179411131
214,-5.921830614630112,20,-7.106196737556134,-1.184366122926022
170,5.904963879315394,15,6.790708461212703,0.8857445818973089
244,3.5228183501574044,20,4.227382020188885,0.7045636700314803
46,7.009501729583711,7,7.500166850654571,0.4906651210708599
137,9.08119781222576,15,10.443377484059623,1.3621796718338626
398,-3.855331254371781,30,-5.011930630683316,-1.1565993763115348
356,3.0009529486526247,30,3.9012388332484123,0.9002858845957875
303,-9.401665975239109,30,-12.222165767810841,-2.8204997925717326
184,9.325116753050434,15,10.723884266007998,1.3987675129575639
138,4.924506979564301,15,5.663183026498945,0.7386760469346445
328,-4.13167709387989,30,-5.371180222043858,-1.2395031281639675
166,-2.949998151748046,15,-3.3924978745102528,-0.4424997227622067
21,3.6257873726691052,7,3.879592488755943,0.25380511608683776
97,-4.6558782028584345,10,-5.121466023144278,-0.4655878202858439
169,-9.429489464203575,15,-10.843912883834111,-1.4144234196305359
47,-7.457620793469264,7,-7.979654249012113,-0.5220334555428492
319,-9.797425223552828,30,-12.736652790618677,-2.939227567065849
87,-7.272668810129681,10,-7.99993569114265,-0.7272668810129685
81,8.618584428068989,10,9.480442870875889,0.8618584428069003
341,4.138385429392766,30,5.379901058210597,1.2415156288178304
163,-0.012479009638362015,15,-0.014350861084116316,-0.0018718514457543006
90,0.18146834919847699,10,0.1996151841183247,0.018146834919847726
21,5.020891448000178,7,5.372353849360191,0.3514624013600125
133,1.8387057575773973,15,2.1145116212140067,0.2758058636366094
68,4.118944208563708,9,4.489649187334441,0.3707049787707337
94,1.31576706935771,10,1.447343776293481,0.13157670693577117
379,3.087709865230746,30,4.01402282479997,0.9263129595692243
180,2.8844712735572937,15,3.3171419645908875,0.4326706910335938
90,9.219394845485098,10,10.141334330033608,0.9219394845485098
395,-3.097770018080432,30,-4.027101023504562,-0.9293310054241299
328,0.47376941949315565,30,0.6159002453411023,0.14213082584794667
32,-2.4225487578836873,7,-2.5921271709355453,-0.16957841305185806
156,-7.261592497721951,15,-8.350831372380243,-1.0892388746582924
201,-0.22464621259074669,20,-0.269575455108896,-0.04492924251814934
281,-5.360719372523375,20,-6.43286324702805,-1.0721438745046745
358,-9.258694584214604,30,-12.036302959478986,-2.777608375264382
323,8.999985253307244,30,11.699980829299419,2.6999955759921743
332,-5.393088427981898,30,-7.011014956376467,-1.6179265283945696
349,5.440103873843487,30,7.072135035996533,1.6320311621530461
374,-1.5425270882435012,30,-2.0052852147165514,-0.46275812647305026
53,2.665424988432436,9,2.9053132373913555,0.23988824895891936
327,-7.221499244696428,30,-9.387949018105356,-2.166449773408928
167,-7.613763640580409,15,-8.75582818666747,-1.1420645460870613
250,-7.201807193878047,20,-8.642168632653656,-1.440361438775609
98,-2.060810382267797,10,-2.2668914204945767,-0.2060810382267797
329,-4.475012023447533,30,-5.817515630481793,-1.34250360703426
342,-2.3667856834108347,30,-3.076821388434085,-0.7100357050232504
243,-7.339233777683026,20,-8.807080533219631,-1.4678467555366055
59,-7.587587235615388,9,-8.270470086820774,-0.6828828512053864
362,5.6910507356695526,30,7.3983659563704185,1.707315220700866
371,9.93996785170517,30,12.92195820721672,2.9819903555115506
90,-5.5938507638930535,10,-6.15323584028236,-0.5593850763893062
214,-1.7408221695100945,20,-2.0889866034121134,-0.3481644339020189
354,-7.8646529515394015,30,-10.224048837001222,-2.3593958854618204
79,1.9573826998162591,10,2.153120969797885,0.1957382699816259
172,4.745273351646432,15,5.457064354393396,0.7117910027469643
58,-1.2752679558712963,9,-1.390042071899713,-0.1147741160284168
339,-1.8626010155207666,30,-2.4213813201769967,-0.5587803046562301
306,5.483287954833413,30,7.128274341283437,1.6449863864500243
287,7.959126115259444,20,9.550951338311332,1.5918252230518881
289,7.382319314186809,20,8.85878317702417,1.4764638628373614
120,-7.998470782639677,15,-9.198241400035627,-1.1997706173959504
44,2.7003747020894924,7,2.889400931235757,0.18902622914626477
201,1.3914844764883014,20,1.6697813717859618,0.27829689529766033
180,4.159731179771764,15,4.783690856737529,0.6239596769657645
23,6.0595623904079225,7,6.483731757736478,0.42416936732855515
28,7.916011651884247,7,8.470132467516144,0.5541208156318973
235,3.0694012713255745,20,3.683281525590689,0.6138802542651147
168,-0.5423677587964697,15,-0.6237229226159401,-0.08135516381947039
2,-4.720513405473046,4,-4.909333941691968,-0.18882053621892236
219,-2.7158251617343794,20,-3.2589901940812553,-0.543165032346876
367,9.380562695567424,30,12.194731504237652,2.814168808670228
63,-0.2549136644121024,9,-0.2778558942091916,-0.02294222979708921
122,7.012246143841963,15,8.064083065418258,1.0518369215762942
179,2.935120981364726,15,3.3753891285694344,0.4402681472047085
262,4.320999684975826,20,5.185199621970991,0.8641999369951652
220,0.2850980998434558,20,0.34211771981214695,0.05701961996869115
255,-0.4686483964007593,20,-0.5623780756809111,-0.09372967928015186
120,9.64699772960261,15,11.094047389043,1.44704965944039
119,5.110498571640198,10,5.621548428804219,0.5110498571640205
396,9.508624129823403,30,12.361211368770425,2.852587238947022
294,4.6974158370087125,20,5.636899004410455,0.9394831674017423
8,3.709276465999398,4,3.857647524639374,0.14837105863997602
171,-7.4366819028055104,15,-8.552184188226336,-1.1155022854208259
196,-1.1661907819638007,15,-1.3411193992583708,-0.1749286172945701
13,7.515448034002937,5,7.891220435703084,0.37577240170014736
144,-5.031698817250534,15,-5.786453639838114,-0.7547548225875795
271,-1.6928744218526184,20,-2.031449306223142,-0.3385748843705234
357,-4.481838595342298,30,-5.826390173944987,-1.3445515786026894
249,-5.3655701534230555,20,-6.438684184107666,-1.0731140306846108
133,5.292610936873343,15,6.086502577404344,0.793891640531001
358,-0.07146047930616461,30,-0.092898623098014,-0.021438143791849384
237,-0.21510688362301877,20,-0.25812826034762254,-0.043021376724603766
296,2.2283612537980453,20,2.6740335045576544,0.44567225075960915
129,-0.6519670290175501,15,-0.7497620833701826,-0.09779505435263247
183,9.523206962846078,15,10.95168800727299,1.4284810444269116
39,0.5430610887088925,7,0.581075364918515,0.0380142762096225
388,6.191486465051433,30,8.048932404566864,1.857445939515431
295,4.956422389647235,20,5.947706867576682,0.9912844779294465
390,4.993616794537521,30,6.491701832898778,1.498085038361257
207,-4.5107420440264745,20,-5.412890452831769,-0.9021484088052949
144,-7.203928002260811,15,-8.284517202599933,-1.080589200339121
188,1.790541391409537,15,2.0591226001209675,0.26858120871143054
307,4.370932076705191,30,5.682211699716749,1.3112796230115578
89,8.829997998588464,10,9.712997798447311,0.8829997998588475
26,-9.791998022466966,7,-10.477437884039654,-0.6854398615726875
272,1.8953394683513878,20,2.274407362021665,0.3790678936702774
21,-8.716909296090867,7,-9.327092946817228,-0.6101836507263609
299,-8.895274345775388,20,-10.674329214930465,-1.7790548691550772
364,-8.520876378549511,30,-11.077139292114365,-2.5562629135648542
113,7.86725132919792,10,8.653976462117713,0.7867251329197931
353,-7.00109237410572,30,-9.101420086337436,-2.1003277122317163
135,-3.435371234505533,15,-3.9506769196813627,-0.5153056851758295
287,5.533819700742196,20,6.640583640890635,1.106763940148439
276,1.2852506849376155,20,1.5423008219251386,0.2570501369875231
258,7.715833344603844,20,9.259000013524613,1.5431666689207688
351,-9.676047834137137,30,-12.578862184378279,-2.902814350241142
362,-8.562213251829942,30,-11.130877227378924,-2.568663975548983
165,7.128369316358743,15,8.197624713812553,1.0692553974538104
283,9.717748534556247,20,11.661298241467495,1.9435497069112486
322,2.5741806203171187,30,3.346434806412254,0.7722541860951355
361,-6.754972947273748,30,-8.781464831455873,-2.026491884182125
186,7.79052662412354,15,8.95910561774207,1.1685789936185298
217,-0.4073943133563507,20,-0.4888731760276208,-0.08147886267127014
296,8.313992809964365,20,9.976791371957237,1.6627985619928722
385,5.6247810371953655,30,7.312215348353975,1.6874343111586096
241,2.0367360328328736,20,2.4440832393994483,0.40734720656657464
318,8.739971132871943,30,11.361962472733527,2.6219913398615837
34,0.3148485323794006,7,0.33688792964595865,0.02203939726655807
274,-7.714051059762745,20,-9.256861271715294,-1.542810211952549
344,1.9178115937864053,30,2.493155071922327,0.5753434781359217
254,-0.9383816026357845,20,-1.1260579231629413,-0.18767632052715677
105,-7.70425469197029,10,-8.474680161167319,-0.7704254691970291
212,4.05097696010084,20,4.861172352121008,0.8101953920201677
160,-2.538975007990021,15,-2.9198212591885238,-0.3808462511985029
255,2.4859011153974393,20,2.9830813384769272,0.49718022307948795
64,1.2538933641543188,9,1.3667437669282076,0.1128504027738888
353,-1.6874587970198451,30,-2.1936964361257987,-0.5062376391059535
130,2.8345969245721854,15,3.259786463258013,0.42518953868582754
392,-4.9644007572482485,30,-6.4537209844227235,-1.489320227174475
170,-1.001691850998899,15,-1.1519456286487337,-0.15025377764983472
100,-6.990073914955195,10,-7.689081306450715,-0.6990073914955204
121,-5.564530516878254,15,-6.399210094409992,-0.8346795775317375
41,-4.862517609517607,7,-5.2028938421838395,-0.34037623266623296
261,-6.728157795701078,20,-8.073789354841294,-1.345631559140216
67,-5.597424778447204,9,-6.101193008507453,-0.5037682300602491
182,-7.054051032617393,15,-8.11215868751,-1.0581076548926074
333,-5.853827515546904,30,-7.609975770210975,-1.7561482546640717
16,1.714841060733212,5,1.8005831137698727,0.0857420530366606
110,-3.6794252630091684,10,-4.047367789310085,-0.36794252630091684
99,3.299268182862763,10,3.6291950011490393,0.32992681828627646
62,-2.371230226757641,9,-2.5846409471658287,-0.21341072040818787
148,-1.1879900249111426,15,-1.366188528647814,-0.17819850373667134
395,-6.083225757179102,30,-7.908193484332833,-1.824967727153731
57,0.4016291224987327,9,0.4377757435236187,0.03614662102488597
308,-1.4458663874382278,30,-1.8796263036696963,-0.4337599162314685
51,4.46940729425161,9,4.871653950734255,0.402246656482645
86,4.715337349816801,10,5.186871084798482,0.47153373498168083
252,2.6721018437616895,20,3.2065222125140274,0.5344203687523379
207,-6.536245396473892,20,-7.84349447576867,-1.3072490792947784
120,4.779351251842687,15,5.49625393961909,0.7169026877764031
111,-6.440469181117832,10,-7.0845160992296154,-0.6440469181117834
187,-4.407754598303734,15,-5.068917788049294,-0.6611631897455599
8,1.484453712815501,4,1.5438318613281212,0.05937814851262013
241,-9.230263705064816,20,-11.07631644607778,-1.8460527410129632
96,-4.704159841280077,10,-5.174575825408086,-0.47041598412800845
120,-8.770292246115828,15,-10.0858360830332,-1.3155438369173726
221,4.247758453966618,20,5.097310144759942,0.8495516907933238
64,6.165372916740843,9,6.720256479247519,0.5548835625066761
342,-6.921993395669466,30,-8.998591414370306,-2.0765980187008406
177,4.603980662418362,15,5.294577761781116,0.6905970993627539
211,4.78850294679356,20,5.746203536152272,0.957700589358712
11,9.034045392553956,5,9.485747662181655,0.4517022696276989
193,-3.6844340899350403,15,-4.237099203425296,-0.5526651134902556
251,8.067061170361761,20,9.680473404434112,1.6134122340723511
202,0.9327214116519826,20,1.119265693982379,0.18654428233039644
203,4.748664340422781,20,5.6983972085073376,0.9497328680845563
166,4.5495553193397935,15,5.231988617240762,0.6824332979009684
176,0.838374513853168,15,0.9641306909311431,0.12575617707797515
385,-0.6198034941330732,30,-0.8057445423729952,-0.18594104823992197
308,0.518968307203485,30,0.6746587993645304,0.15569049216104547
253,-9.054478332688038,20,-10.865373999225646,-1.8108956665376077
265,3.909233511388898,20,4.691080213666678,0.7818467022777797
134,-8.081089675210256,15,-9.293253126491793,-1.212163451281537
238,7.10132835366398,20,8.521594024396776,1.420265670732796
378,9.069127841565972,30,11.789866194035765,2.720738352469793
168,6.616574362472438,15,7.609060516843303,0.992486154370865
262,6.794429319096306,20,8.153315182915566,1.3588858638192605
214,1.1663391003847252,20,1.3996069204616701,0.2332678200769449
369,4.227886077394292,30,5.496251900612579,1.2683658232182875
10,-4.901426306400167,5,-5.146497621720176,-0.2450713153200086
310,-3.6393460429012503,30,-4.731149855771625,-1.091803812870375
19,4.710083521374589,5,4.945587697443319,0.23550417606872998
59,2.2518829495258057,9,2.4545524149831284,0.20266946545732267
88,-6.144407665883394,10,-6.7588484324717335,-0.6144407665883396
296,5.081141054330587,20,6.097369265196704,1.0162282108661174
395,7.675744574063653,30,9.97846794628275,2.3027233722190967
397,0.7014637317964905,30,0.9119028513354376,0.21043911953894712
341,5.280128686605055,30,6.864167292586572,1.584038605981517
14,2.3415530006447476,5,2.458630650676985,0.11707765003223747
297,-0.8432824656855011,20,-1.0119389588226013,-0.16865649313710018
91,8.650987051864877,10,9.516085757051366,0.8650987051864885
287,-7.699465658490698,20,-9.239358790188838,-1.5398931316981397
185,-5.519826906738929,15,-6.347800942749768,-0.827974036010839
125,5.894884031253099,15,6.7791166359410635,0.8842326046879645
67,-1.027649372081898,9,-1.120137815569269,-0.09248844348737095
167,-8.29615934936867,15,-9.54058325177397,-1.2444239024053
312,3.305479926764596,30,4.297123904793975,0.9916439780293791
265,-4.299472120578979,20,-5.159366544694775,-0.8598944241157955
151,0.9378989536247335,15,1.0785837966684435,0.14068484304370998
10,2.0362444132403787,5,2.138056633902398,0.10181222066201912
183,2.1254012563243325,15,2.444211444772982,0.3188101884486496
136,0.7893255259565919,15,0.9077243548500806,0.11839882889348874
243,5.669414999123587,20,6.803297998948304,1.133882999824717
149,7.4149176796789575,15,8.5271553316308,1.1122376519518422
231,0.543156810631146,20,0.6517881727573751,0.10863136212622915
244,-3.734945271665393,20,-4.481934325998472,-0.7469890543330786
98,9.076113982469074,10,9.983725380715983,0.9076113982469085
193,-5.0795059288592315,15,-5.8414318181881155,-0.761925889328884
18,-2.839510196250701,5,-2.981485706063236,-0.14197550981253526
280,-1.1177388136067279,20,-1.3412865763280735,-0.22354776272134558
200,-4.0338678797985565,20,-4.840641455758267,-0.8067735759597108
71,9.25051975188429,9,10.083066529553877,0.8325467776695863
326,1.0581393277314266,30,1.3755811260508546,0.317441798319428
392,-3.92702542276891,30,-5.1051330495995835,-1.1781076268306734
78,-9.225258148035145,10,-10.14778396283866,-0.9225258148035156
218,3.7134562662815735,20,4.456147519537888,0.7426912532563144
109,5.453733225954952,10,5.999106548550448,0.5453733225954958
298,2.8909407724016845,20,3.4691289268820213,0.5781881544803369
273,2.109180559628939,20,2.5310166715547266,0.4218361119257876
210,2.911083265591934,20,3.4932999187103206,0.5822166531183868
